question_id,chunk_id,question_text,chunk_text,person_1,person_2,person_3,final_label
q14,1505.06614v1_introduction_0004,"How do real-world constraints (e.g., deployment, cost, latency, privacy, safety) shape machine learning systems used for decision-making?","This action allows the reconstruction of a unique record of data that contains all the unit information collected from different data sources on that unit . Therefore , record linkage is the methodology of bringing together corresponding records from two or more files or finding duplicates within files [ 16 ] . In the first situation , the definition of record linkage in [ 9 ] is more precise `` Record linkage is a solution to the problem of recognizing those records in two files which represent identical persons , objects , or events ( said to be matched ) '' The term record linkage originated in the public health area when files of individual patients were brought together using name , date-of-birth and other information [ 16 ] . One of the main motivations for the utilize of the record linkage method is the construction of the big data bases for answer to the new informative needs [ 8 ] . In order to better understand the problem , small practical example is now presented . Suppose the user wants to link two datasets of persons A and B , whose the variables Name , Address and Age are known .",0,0,0,0
q14,1505.06614v1_introduction_0005,"How do real-world constraints (e.g., deployment, cost, latency, privacy, safety) shape machine learning systems used for decision-making?","In order to better understand the problem , small practical example is now presented . Suppose the user wants to link two datasets of persons A and B , whose the variables Name , Address and Age are known . Suppose that Table A contains the following values : Table A : Data in the first dataset Unit Name Address Age a1 John A Smith 16 Main Street 16 a2 Javier Martinez 49 E Applecross Road 33 a3 Gillian Jones 645 Reading Aev 22 Furthermore , suppose that Table B contains the following values : Table B : Data in the second dataset Unit Name Address Age b1 J H Smith 16 Main St 17 b2 Haveir Marteenez 49 Aplecross Raod 36 b3 Jilliam Brown 123 Norcross Blvd 43 The matching table A × B contains two units referring probably to the same persons , that the method should individuate as matches : 'John A Smith ' with ' J H Smith ' and 'Javier Martinez ' with 'Haveir Marteenez ' . Modern record linkage begins with the pioneering work of Newcombe et al . [ 14 ] , who introduced odds ratio of frequencies and the decision rules for delineating matches and nonmatches . In recent years , advances have yielded computer system that incorporate sophisticated ideas from computer sciences , statistics and operational research [ 16 ] .",0,0,0,0
q14,1505.06614v1_introduction_0006,"How do real-world constraints (e.g., deployment, cost, latency, privacy, safety) shape machine learning systems used for decision-making?","Modern record linkage begins with the pioneering work of Newcombe et al . [ 14 ] , who introduced odds ratio of frequencies and the decision rules for delineating matches and nonmatches . In recent years , advances have yielded computer system that incorporate sophisticated ideas from computer sciences , statistics and operational research [ 16 ] . Then , Fellegi and Sunter [ 9 ] introduced a mathematical foundation for record linkage . Their theory demonstrated the optimality of the decision rules used by Newcombe and introduced a variety of ways of estimating crucial matching probabilities ( parameters ) directly from the files being matches . Formally , given two files A and B to be matched , each pair ( a , b ) ∈ Γ = A×B has to be classified into true match or true nonmatch . The odds ratios of probabilities is : R = P r ( γ ∈ Γ | M ) P r ( γ ∈ Γ | U ) where γ is an arbitrary agreement pattern in the comparison space Γ , M is the set of of true matches and U is the set of true nonmatches . Between these two sets , the intermediate set of the possible matches exists .",0,0,0,0
q14,1612.04858v1_abstract_0000,"How do real-world constraints (e.g., deployment, cost, latency, privacy, safety) shape machine learning systems used for decision-making?","The engineering of machine learning systems is still a nascent field ; relying on a seemingly daunting collection of quickly evolving tools and best practices . It is our hope that this guidebook will serve as a useful resource for machine learning practitioners looking to take advantage of Bayesian optimization techniques . We outline four example machine learning problems that can be solved using open source machine learning libraries , and highlight the benefits of using Bayesian optimization in the context of these common machine learning applications .",1,0,1,1
q14,1612.04858v1_introduction_0001,"How do real-world constraints (e.g., deployment, cost, latency, privacy, safety) shape machine learning systems used for decision-making?","Introduction Recently , there has been interest in applying Bayesian black-box optimization strategies to better conduct optimization over hyperparameter configurations of machine learning models and systems [ 19 ] [ 21 ] [ 11 ] . Most of these techniques require that the objective be a scalar value depending on the hyperparamter configuration x. x opt = arg max x∈X f ( x ) A more detailed introduction to Bayesian optimization and related techniques is provided in [ 8 ] . The focus of this guidebook is on demonstrating several example problems where Bayesian optimization provides a noted benefit . Our hope is to clearly show how Bayesian optimization can assist in better designing and optimizing real-world machine learning systems . All of the examples in this guidebook have corresponding code available on SigOpt 's example github repo .",1,0,0,0
q14,1612.07640v1_abstract_0000,"How do real-world constraints (e.g., deployment, cost, latency, privacy, safety) shape machine learning systems used for decision-making?","Since 2006 , deep learning ( DL ) has become a rapidly growing research direction , redefining state-of-the-art performances in a wide range of areas such as object recognition , image segmentation , speech recognition and machine translation . In modern manufacturing systems , data-driven machine health monitoring is gaining in popularity due to the widespread deployment of low-cost sensors and their connection to the Internet . Meanwhile , deep learning provides useful tools for processing and analyzing these big machinery data . The main purpose of this paper is to review and summarize the emerging research work of deep learning on machine health monitoring .",1,1,1,1
q14,1612.07640v1_abstract_0001,"How do real-world constraints (e.g., deployment, cost, latency, privacy, safety) shape machine learning systems used for decision-making?","Meanwhile , deep learning provides useful tools for processing and analyzing these big machinery data . The main purpose of this paper is to review and summarize the emerging research work of deep learning on machine health monitoring . After the brief introduction of deep learning techniques , the applications of deep learning in machine health monitoring systems are reviewed mainly from the following aspects : Autoencoder ( AE ) and its variants , Restricted Boltzmann Machines and its variants including Deep Belief Network ( DBN ) and Deep Boltzmann Machines ( DBM ) , Convolutional Neural Networks ( CNN ) and Recurrent Neural Networks ( RNN ) . Finally , some new trends of DL-based machine health monitoring methods are discussed .",1,0,0,0
q14,1612.07640v1_introduction_0002,"How do real-world constraints (e.g., deployment, cost, latency, privacy, safety) shape machine learning systems used for decision-making?","I . INTRODUCTION I NDUSTRIAL Internet of Things ( IoT ) and data-driven techniques have been revolutionizing manufacturing by enabling computer networks to gather the huge amount of data from connected machines and turn the big machinery data into actionable information [ 1 ] , [ 2 ] , [ 3 ] . As a key component in modern manufacturing system , machine health monitoring has fully embraced the big data revolution . Compared to top-down modeling provided by the traditional physics-based models [ 4 ] , [ 5 ] , [ 6 ] , data-driven machine health monitoring systems offer a new paradigm of bottom-up solution for detection of faults after the occurrence of certain failures ( diagnosis ) and predictions of the future working conditions and the remaining useful life ( prognosis ) [ 1 ] , [ 7 ] . As we know , the complexity and noisy working condition hinder the construction of physical models . And most of these physicsbased models are unable to be updated with on-line measured data , which limits their effectiveness and flexibility . On the other hand , with significant development of sensors , sensor networks and computing systems , data-driven machine health monitoring models have become more and more attractive . To extract useful knowledge and make appropriate decisions from big data , machine learning techniques have been regarded as a powerful solution .",0,0,0,0
q14,1612.07640v1_introduction_0003,"How do real-world constraints (e.g., deployment, cost, latency, privacy, safety) shape machine learning systems used for decision-making?","On the other hand , with significant development of sensors , sensor networks and computing systems , data-driven machine health monitoring models have become more and more attractive . To extract useful knowledge and make appropriate decisions from big data , machine learning techniques have been regarded as a powerful solution . As the hottest subfield of machine R. Yan is the corresponding author . E-mail : ruqiang @ seu.edu.cn This manuscript has been submitted to IEEE Transactions on Neural Networks and Learning Systems learning , deep learning is able to act as a bridge connecting big machinery data and intelligent machine health monitoring . As a branch of machine learning , deep learning attempts to model high level representations behind data and classify ( predict ) patterns via stacking multiple layers of information processing modules in hierarchical architectures . Recently , deep learning has been successfully adopted in various areas such as computer vision , automatic speech recognition , natural language processing , audio recognition and bioinformatics [ 8 ] , [ 9 ] , [ 10 ] , [ 11 ] . In fact , deep learning is not a new idea , which even dates back to the 1940s [ 12 ] , [ 13 ] .",1,0,0,0
q14,1612.07640v1_introduction_0004,"How do real-world constraints (e.g., deployment, cost, latency, privacy, safety) shape machine learning systems used for decision-making?","In fact , deep learning is not a new idea , which even dates back to the 1940s [ 12 ] , [ 13 ] . The popularity of deep learning today can be contributed to the following points : * Increasing Computing Power : the advent of graphics processor unit ( GPU ) , the lowered cost of hardware , the better software infrastructure and the faster network connectivity all reduce the required running time of deep learning algorithms significantly . For example , as reported in [ 14 ] , the time required to learn a four-layer DBN with 100 million free parameters can be reduced from several weeks to around a single day . * Increasing Data Size : there is no doubt that the era of Big Data is coming . Our activities are almost all digitized , recorded by computers and sensors , connected to Internet , and stored in cloud . As pointed out in [ 1 ] that in industry-related applications such as industrial informatics and electronics , almost 1000 exabytes are generated per year and a 20-fold increase can be expected in the next ten years . The study in [ 3 ] predicts that 30 billion devices will be connected by 2020 . Therefore , the huge amount of data is able to offset the complexity increase behind deep learning and improve its generalization capability .",0,1,1,1
q14,1612.07640v1_introduction_0007,"How do real-world constraints (e.g., deployment, cost, latency, privacy, safety) shape machine learning systems used for decision-making?","Deep learning based MHMS ( DL-based MHMS ) aim to extract hierarchical representations from input data by building deep neural networks with multiple layers of non-linear transformations . Intuitively , one layer operation can be regarded as a transformation from input values to output values . Therefore , the application of one layer can learn a new representation of the input data and then , the stacking structure of multiple layers can enable MHMS to learn complex concepts out of simpler concepts that can be constructed from raw input . In addition , DL-based MHMS achieve an end-to-end system , which can automatically learn internal representations from raw input and predict targets . Compared to conventional data driven MHMS , DL-based MHMS do not require extensive human labor and knowledge for handcrafted feature design . All model parameters including feature module and pattern classification/regression module can be trained jointly . Therefore , DL-based models can be applied to addressing machine health monitoring in a very general way . For example , it is possible that the model trained for fault diagnosis problem can be used for prognosis by only replacing the top softmax layer with a linear regression layer . The comparison between conventional data-driven MHMS and DL-based MHMS is given in Table I . A high-level illustration of the principles behind these three kinds of MHMS discussed above is shown in Figure 1 .",0,0,0,0
q14,1612.07640v1_introduction_0008,"How do real-world constraints (e.g., deployment, cost, latency, privacy, safety) shape machine learning systems used for decision-making?","The comparison between conventional data-driven MHMS and DL-based MHMS is given in Table I . A high-level illustration of the principles behind these three kinds of MHMS discussed above is shown in Figure 1 . Deep learning models have several variants such as Auto-Dncoders [ 23 ] , Deep Belief Network [ 24 ] , Deep Boltzmann Machines [ 25 ] , Convolutional Neural Networks [ 26 ] and Recurrent Neural Networks [ 27 ] . During recent years , various researchers have demonstrated success of these deep learning models in the application of machine health monitoring . This paper attempts to provide a wide overview on these latest DL-based MHMS works that impact the state-of-the art technologies . Compared to these frontiers of deep learning including Computer Vision and Natural Language Processing , machine health monitoring community is catching up and has witnessed an emerging research . Therefore , the purpose of this survey article is to present researchers and engineers in the area of machine health monitoring system , a global view of this hot and active topic , and help them to acquire basic knowledge , quickly apply deep learning models and develop novel DL-based MHMS . The remainder of this paper is organized as follows . The basic information on these above deep learning models are given in section II . Then , section III reviews applications of deep learning models on machine health monitoring .",0,0,0,0
q14,1612.07640v1_introduction_0009,"How do real-world constraints (e.g., deployment, cost, latency, privacy, safety) shape machine learning systems used for decision-making?","The remainder of this paper is organized as follows . The basic information on these above deep learning models are given in section II . Then , section III reviews applications of deep learning models on machine health monitoring . Finally , section IV gives a brief summary of the recent achievements of DL-based MHMS and discusses some potential trends of deep learning in machine health monitoring . II . DEEP LEARNING Originated from artificial neural network , deep learning is a branch of machine learning which is featured by multiple nonlinear processing layers . Deep learning aims to learn hierarchy representations of data . Up to date , there are various deep learning architectures and this research topic is fast-growing , in which new models are being developed even per week . And the community is quite open and there are a number of deep learning tutorials and books of good-quality [ 28 ] , [ 29 ] . Therefore , only a brief introduction to some major deep learning techniques that have been applied in machine health monitoring is given . In the following , four deep architectures including Auto-encoders , RBM , CNN and RNN and their corresponding variants are reviewed , respectively .",0,0,0,0
q14,1703.10121v1_introduction_0001,"How do real-world constraints (e.g., deployment, cost, latency, privacy, safety) shape machine learning systems used for decision-making?","Introduction In 2007 , a paper named `` Top 10 algorithms in data mining '' identified and presented the top 10 most influential data mining algorithms within the research community [ 1 ] . The selection criteria were created by consolidating direct nominations from award winning researchers , the research community opinions and the number of citations in Google Scholar . The top 10 algorithms in that prior work are : C4.5 , k-means , support vector machine , Apriori , EM , PageRank , Ad-aBoost , kNN , naive Bayes and CART . In the decade that passed since then , machine learning has expanded , responding to incremental development of computational capabilities and substantial increase of problems in the commercial applications . This study reflects on the top 10 most popular fields of active research in machine learning , as they emerged from the quantitative analysis of leading journals and conferences . This work sees some topics in the broader sense including not only models but also concepts like data sets , features , optimization techniques and evaluation metrics . This wider view on the entire machine learning field is largely ignored in the literature by keeping a strong focus entirely on models [ 2 ] . Our core contribution in this study is that we provide a clear view of the active research in machine learning by relying solely on a quantitative methodology without interviewing experts .",0,0,0,0
q14,1706.05749v1_introduction_0002,"How do real-world constraints (e.g., deployment, cost, latency, privacy, safety) shape machine learning systems used for decision-making?","Additionally , as environments become more complex , they will become more expensive to simulate . This poses a significant problem , since many Atari games already require upwards of 100 million steps using state-of-the-art algorithms , representing days of training on a single machine . Thus , it appears likely that complex environments will become too costly to learn from randomly initialized weights , due both to the increased simulation cost as well as the inherent difficulty of the task . Therefore , some form of prior information must be given to the agent . This can be seen with AlphaGo [ 18 ] , where the agent never learned to play the game without first using supervised learning on human games . While supervised learning certainly has been shown to aid reinforcement learning , it is very costly to obtain sufficient samples and requires the environment to be a task humans can play with reasonable skill , and is therefore impractical for a wide variety of important reinforcement learning problems . In this paper we introduce Dex , the first continual reinforcement learning toolkit for training and evaluating continual learning methods . We present and demonstrate a novel continual learning method we call incremental learning to solve complex environments . In incremental learning , environments are framed as a task to be learned by an agent .",0,1,1,1
q14,1706.05749v1_introduction_0004,"How do real-world constraints (e.g., deployment, cost, latency, privacy, safety) shape machine learning systems used for decision-making?","These critical subtasks are what expert humans utilize to quickly learn in new environments that share subtasks with previously learned environments , and are a reason for humans superior data efficiency in learning complex tasks . In the case of deliberately similar environments , we can construct the subtasks such that they are similar in function and representation that an agent trained on the first environment can accelerate learning on the second environment due to its preconstructed subtask representations , thus partially avoiding the more complex environment 's increased simulation cost and inherent learning difficulty .",0,1,1,1
q15,1504.03874v1_introduction_0001,"Which modeling and architectural design choices are especially important, and why?","Introduction In an age of user generated web-contents and of portable devices with embedded computer vision capabilities , machine learning ( ML ) and big data mining questions are fundamental . As a result , these questions naturally penetrate neighboring research fields , including belief function theory ( BFT ) , so that it is now usual to attend a `` Classification '' session [ 26 ] or a `` Machine Learning '' session [ 16 ] in a conference devoted to belief functions . However , it is hard to accept that among the various proposed approaches based on BF , very few have become state-of-the-art ML methods , the knowledge of which has spread beyond the BF community . Without any doubt , this can be partly explained by the relative size of the scientific communities under consideration : although quickly growing , the BF one is relatively small with respect to that of statistics , Bayesian networks , neural networks , etc . However , this reason alone is not sufficient : There are indeed other topics , such as for instance , information fusion , where BF-based methods are now as well recognized as are methods based on more classical formalisms , such as probabilities , or ontologies .",0,0,0,0
q15,1505.06614v1_introduction_0001,"Which modeling and architectural design choices are especially important, and why?","Introduction Machine Learning is a scientific discipline that is concerned with the design and development of algorithms that allow computers to `` learn data '' . More precisely , `` learn '' is here intended as the possibility to automatically recognize complex patterns and make `` intelligent '' decisions , based on information data . Hence , machine learning is closely related to fields such as statistics , probability theory , data mining , pattern recognition , artificial intelligence , adaptive control and theoretical computer science . Machine learning algorithms can be classified in the following types : • supervised learning algorithms : a function/classifier is generated , that maps outputs on the training inputs , based on labeled examples inputoutput ; • unsupervised learning algorithms : patterns in the input are recognized , the examples have no labels ; • semi-supervised learning algorithms : supervised and unsupervised learning information is combined ; • reinforcement learning : actions from observation of the world are generated . Every action has some impact in the environment and the environment provides feedbacks that are translated into a score that guide the learning process . The principal supervised learning techniques currently applied or under consideration at statistical agencies worldwide to solve the record linkage matching problem are : classification tree [ 4 , 7 ] , support vector machine [ 1 , 2 , 3 ] and neural network [ 15 ] .",0,0,0,0
q15,1505.06614v1_introduction_0002,"Which modeling and architectural design choices are especially important, and why?","The principal supervised learning techniques currently applied or under consideration at statistical agencies worldwide to solve the record linkage matching problem are : classification tree [ 4 , 7 ] , support vector machine [ 1 , 2 , 3 ] and neural network [ 15 ] . In this short paper , another machine learning technique is proposed to solve the record linkage problem : the multi-criteria classification method Electre Tri . It is the first time that multi-criteria machine learning technique is used to solve the record linkage problem . This application answers to one of `` many challenges in applying supervised machine learning to record linkage matching '' [ 10 ] , showing that the use of multi-criteria classification method Electre Tri to solve the record linkage problem provides good results in term of classification model performances . The importance of this application is in light of the increasing development of the use of administrative sources data . In this context , an important problem is that of finding matching pairs of records from heterogeneous databases , while maintaining privacy of the databases parties . To this purpose secure computation of distance metrics is important for secure record linkage [ 5 ] . The paper is organized as follows .",0,0,0,0
q15,1612.04858v1_introduction_0001,"Which modeling and architectural design choices are especially important, and why?","Introduction Recently , there has been interest in applying Bayesian black-box optimization strategies to better conduct optimization over hyperparameter configurations of machine learning models and systems [ 19 ] [ 21 ] [ 11 ] . Most of these techniques require that the objective be a scalar value depending on the hyperparamter configuration x. x opt = arg max x∈X f ( x ) A more detailed introduction to Bayesian optimization and related techniques is provided in [ 8 ] . The focus of this guidebook is on demonstrating several example problems where Bayesian optimization provides a noted benefit . Our hope is to clearly show how Bayesian optimization can assist in better designing and optimizing real-world machine learning systems . All of the examples in this guidebook have corresponding code available on SigOpt 's example github repo .",1,0,0,0
q15,1612.07640v1_abstract_0001,"Which modeling and architectural design choices are especially important, and why?","Meanwhile , deep learning provides useful tools for processing and analyzing these big machinery data . The main purpose of this paper is to review and summarize the emerging research work of deep learning on machine health monitoring . After the brief introduction of deep learning techniques , the applications of deep learning in machine health monitoring systems are reviewed mainly from the following aspects : Autoencoder ( AE ) and its variants , Restricted Boltzmann Machines and its variants including Deep Belief Network ( DBN ) and Deep Boltzmann Machines ( DBM ) , Convolutional Neural Networks ( CNN ) and Recurrent Neural Networks ( RNN ) . Finally , some new trends of DL-based machine health monitoring methods are discussed .",1,1,0,1
q15,1612.07640v1_introduction_0003,"Which modeling and architectural design choices are especially important, and why?","On the other hand , with significant development of sensors , sensor networks and computing systems , data-driven machine health monitoring models have become more and more attractive . To extract useful knowledge and make appropriate decisions from big data , machine learning techniques have been regarded as a powerful solution . As the hottest subfield of machine R. Yan is the corresponding author . E-mail : ruqiang @ seu.edu.cn This manuscript has been submitted to IEEE Transactions on Neural Networks and Learning Systems learning , deep learning is able to act as a bridge connecting big machinery data and intelligent machine health monitoring . As a branch of machine learning , deep learning attempts to model high level representations behind data and classify ( predict ) patterns via stacking multiple layers of information processing modules in hierarchical architectures . Recently , deep learning has been successfully adopted in various areas such as computer vision , automatic speech recognition , natural language processing , audio recognition and bioinformatics [ 8 ] , [ 9 ] , [ 10 ] , [ 11 ] . In fact , deep learning is not a new idea , which even dates back to the 1940s [ 12 ] , [ 13 ] .",1,0,0,0
q15,1612.07640v1_introduction_0004,"Which modeling and architectural design choices are especially important, and why?","In fact , deep learning is not a new idea , which even dates back to the 1940s [ 12 ] , [ 13 ] . The popularity of deep learning today can be contributed to the following points : * Increasing Computing Power : the advent of graphics processor unit ( GPU ) , the lowered cost of hardware , the better software infrastructure and the faster network connectivity all reduce the required running time of deep learning algorithms significantly . For example , as reported in [ 14 ] , the time required to learn a four-layer DBN with 100 million free parameters can be reduced from several weeks to around a single day . * Increasing Data Size : there is no doubt that the era of Big Data is coming . Our activities are almost all digitized , recorded by computers and sensors , connected to Internet , and stored in cloud . As pointed out in [ 1 ] that in industry-related applications such as industrial informatics and electronics , almost 1000 exabytes are generated per year and a 20-fold increase can be expected in the next ten years . The study in [ 3 ] predicts that 30 billion devices will be connected by 2020 . Therefore , the huge amount of data is able to offset the complexity increase behind deep learning and improve its generalization capability .",0,1,0,0
q15,1612.07640v1_introduction_0005,"Which modeling and architectural design choices are especially important, and why?","The study in [ 3 ] predicts that 30 billion devices will be connected by 2020 . Therefore , the huge amount of data is able to offset the complexity increase behind deep learning and improve its generalization capability . * Advanced Deep Learning Research : the first breakthrough of deep learning is the pre-training method in an unsupervised way [ 15 ] , where Hinton proposed to pre-train one layer at a time via restricted Boltzmann machine ( RBM ) and then fine-tune using backpropagation . This has been proven to be effective to train multilayer neural networks . Considering the capability of deep learning to address largescale data and learn high-level representation , deep learning can be a powerful and effective solution for machine health monitoring systems ( MHMS ) . Conventional data-driven MHMS usually consists of the following key parts : handcrafted feature design , feature extraction/selection and model training . The right set of features are designed , and then provided to some shallow machine learning algorithms including arXiv:1612.07640v1 [ cs.LG ] 16 Dec 2016 Support Vector Machines ( SVM ) , Naive Bayes ( NB ) , logistic regression [ 16 ] , [ 17 ] , [ 18 ] . It is shown that the representation defines the upper-bound performances of machine learning algorithms [ 19 ] .",0,1,1,1
q15,1612.07640v1_introduction_0006,"Which modeling and architectural design choices are especially important, and why?","It is shown that the representation defines the upper-bound performances of machine learning algorithms [ 19 ] . However , it is difficult to know and determine what kind of good features should be designed . To alleviate this issue , feature extraction/selection methods , which can be regarded as a kind of information fusion , are performed between hand-crafted feature design and classification/regression models [ 20 ] , [ 21 ] , [ 22 ] . However , manually designing features for a complex domain requires a great deal of human labor and can not be updated on-line . At the same time , feature extraction/selection is another tricky problem , which involves prior selection of hyperparameters such as latent dimension . At last , the above three modules including feature design , feature extraction/selection and model training can not be jointly optimized which may hinder the final performance of the whole system . Deep learning based MHMS ( DL-based MHMS ) aim to extract hierarchical representations from input data by building deep neural networks with multiple layers of non-linear transformations . Intuitively , one layer operation can be regarded as a transformation from input values to output values .",0,1,0,0
q15,1612.07640v1_introduction_0007,"Which modeling and architectural design choices are especially important, and why?","Deep learning based MHMS ( DL-based MHMS ) aim to extract hierarchical representations from input data by building deep neural networks with multiple layers of non-linear transformations . Intuitively , one layer operation can be regarded as a transformation from input values to output values . Therefore , the application of one layer can learn a new representation of the input data and then , the stacking structure of multiple layers can enable MHMS to learn complex concepts out of simpler concepts that can be constructed from raw input . In addition , DL-based MHMS achieve an end-to-end system , which can automatically learn internal representations from raw input and predict targets . Compared to conventional data driven MHMS , DL-based MHMS do not require extensive human labor and knowledge for handcrafted feature design . All model parameters including feature module and pattern classification/regression module can be trained jointly . Therefore , DL-based models can be applied to addressing machine health monitoring in a very general way . For example , it is possible that the model trained for fault diagnosis problem can be used for prognosis by only replacing the top softmax layer with a linear regression layer . The comparison between conventional data-driven MHMS and DL-based MHMS is given in Table I . A high-level illustration of the principles behind these three kinds of MHMS discussed above is shown in Figure 1 .",0,1,0,0
q15,1612.07640v1_introduction_0008,"Which modeling and architectural design choices are especially important, and why?","The comparison between conventional data-driven MHMS and DL-based MHMS is given in Table I . A high-level illustration of the principles behind these three kinds of MHMS discussed above is shown in Figure 1 . Deep learning models have several variants such as Auto-Dncoders [ 23 ] , Deep Belief Network [ 24 ] , Deep Boltzmann Machines [ 25 ] , Convolutional Neural Networks [ 26 ] and Recurrent Neural Networks [ 27 ] . During recent years , various researchers have demonstrated success of these deep learning models in the application of machine health monitoring . This paper attempts to provide a wide overview on these latest DL-based MHMS works that impact the state-of-the art technologies . Compared to these frontiers of deep learning including Computer Vision and Natural Language Processing , machine health monitoring community is catching up and has witnessed an emerging research . Therefore , the purpose of this survey article is to present researchers and engineers in the area of machine health monitoring system , a global view of this hot and active topic , and help them to acquire basic knowledge , quickly apply deep learning models and develop novel DL-based MHMS . The remainder of this paper is organized as follows . The basic information on these above deep learning models are given in section II . Then , section III reviews applications of deep learning models on machine health monitoring .",1,0,0,0
q15,1612.07640v1_introduction_0009,"Which modeling and architectural design choices are especially important, and why?","The remainder of this paper is organized as follows . The basic information on these above deep learning models are given in section II . Then , section III reviews applications of deep learning models on machine health monitoring . Finally , section IV gives a brief summary of the recent achievements of DL-based MHMS and discusses some potential trends of deep learning in machine health monitoring . II . DEEP LEARNING Originated from artificial neural network , deep learning is a branch of machine learning which is featured by multiple nonlinear processing layers . Deep learning aims to learn hierarchy representations of data . Up to date , there are various deep learning architectures and this research topic is fast-growing , in which new models are being developed even per week . And the community is quite open and there are a number of deep learning tutorials and books of good-quality [ 28 ] , [ 29 ] . Therefore , only a brief introduction to some major deep learning techniques that have been applied in machine health monitoring is given . In the following , four deep architectures including Auto-encoders , RBM , CNN and RNN and their corresponding variants are reviewed , respectively .",0,1,0,0
q15,1706.05749v1_introduction_0003,"Which modeling and architectural design choices are especially important, and why?","In this paper we introduce Dex , the first continual reinforcement learning toolkit for training and evaluating continual learning methods . We present and demonstrate a novel continual learning method we call incremental learning to solve complex environments . In incremental learning , environments are framed as a task to be learned by an agent . This task can be split into a series of subtasks that are solved simultaneously . Similar to how natural language processing and object detection are subtasks of neural image caption generation [ 23 ] , reinforcement learning environments also have subtasks relevant to a given environment . These subtasks often include player detection , player control , obstacle detection , enemy detection , and player-object interaction , to name a few . These subtasks are common to many environments , but they are often sufficiently different in function and representation that reinforcement learning algorithms fail to generalize them across environments , such as in Atari . These critical subtasks are what expert humans utilize to quickly learn in new environments that share subtasks with previously learned environments , and are a reason for humans superior data efficiency in learning complex tasks .",0,0,0,0
q15,1706.05749v1_introduction_0004,"Which modeling and architectural design choices are especially important, and why?","These critical subtasks are what expert humans utilize to quickly learn in new environments that share subtasks with previously learned environments , and are a reason for humans superior data efficiency in learning complex tasks . In the case of deliberately similar environments , we can construct the subtasks such that they are similar in function and representation that an agent trained on the first environment can accelerate learning on the second environment due to its preconstructed subtask representations , thus partially avoiding the more complex environment 's increased simulation cost and inherent learning difficulty .",0,0,0,0
q15,1711.01431v1_abstract_0000,"Which modeling and architectural design choices are especially important, and why?","Machine learning is usually defined in behaviourist terms , where external validation is the primary mechanism of learning . In this paper , I argue for a more holistic interpretation in which finding more probable , efficient and abstract representations is as central to learning as performance . In other words , machine learning should be extended with strategies to reason over its own learning process , leading to so-called meta-cognitive machine learning . As such , the de facto definition of machine learning should be reformulated in these intrinsically multiobjective terms , taking into account not only the task performance but also internal learning objectives . To this end , we suggest a `` model entropy function '' to be defined that quantifies the efficiency of the internal learning processes . It is conjured that the minimization of this model entropy leads to concept formation .",0,0,0,0
q15,1711.01431v1_introduction_0003,"Which modeling and architectural design choices are especially important, and why?","One possible analogy to better understand the above statements can be found in software engineering . When considering code that performs a specific task , we do not care only about its functionality , but also about its execution speed/efficiency and other so-called `` non-functional requirements '' . Furthermore , a carefully modularized design probably reflects more understanding than an endless enumeration of IF-ELSE clauses . In other words , finding a more efficient and structured way to represent/reproduce information and to perform a learning task , is as central to machine learning as the reproduction of results . Different to humans , of course , machines are measurable . This provides us with a unique opportunity to study the nature of learning in principle , at the same time improving Machine Intelligence . We are not claiming that model complexity/efficiency has not been subject to past research efforts . On the contrary , many techniques and design principles have attempted to improve exactly these properties -like Occam 's razor , Bayesian structure learning , pruning , the use of prototypes to compact information , regularization as a strategy to reduce energy , weight sharing in RNNs or CNNs to decrease model complexity , etc . Indeed , the whole evolution of Deep Learning can be seen as one specific approach in the quest to find models that are more structured ( i.e .",1,0,0,0
q15,1711.01431v1_introduction_0004,"Which modeling and architectural design choices are especially important, and why?","Indeed , the whole evolution of Deep Learning can be seen as one specific approach in the quest to find models that are more structured ( i.e . have a lower entropy ) , by organizing and training them in a layer-wise fashion [ Bengio , 2009 ] . The focus has been mainly on training algorithms and designing model architectures that are adapted to these kinds of `` deep '' structures [ Deng and Yu , 2014 ] . Similar to efforts in multiobjective machine learning , these techniques are considered as a means to improve ( externally measured ) performance rather than a goal in itself [ Jin and Sendhoff , 2008 ] . We , however , do believe that minimizing the model 's structural complexity and optimizing its efficiency of representation , is not only a means to improve ( externally validated ) performance , but a central pillar to machine intelligence that leads to concept formulation and should be made explicit . In this sense , our vision aligns to that of Ray Kurzweil , who claimed that `` the theory behind deep learning . . . is that you have a model that reflects the hierarchy in the natural phenomenon you 're trying to learn [ Hof , 2013 ] . '' This paper is structured as follows .",1,1,0,1
